url,base_url,timestamp,formatted_date,archive_url,content,status,group
https://time.com/robots.txt,time.com,20240401000000,2024-04-01,https://web.archive.org/web/20240401000000/https://time.com/robots.txt,,"Error: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=15)",Group A
https://time.com/robots.txt,time.com,20240430235059,2024-04-30,https://web.archive.org/web/20240430235059/https://www.time.com/robots.txt,"User-Agent: *
Allow: /wp-admin/admin-ajax.php/
Disallow: /wp-admin/

User-Agent: Googlebot
Disallow: /?search*
Disallow: */munich/index_html*
Disallow: /*?__rmid___get___page
Disallow: /*?*__hsfp
Disallow: /*?*__hstc
Disallow: /*?*__rmid
Disallow: /*?*__rmidpage
Disallow: /*?*/*ref
Disallow: /*?*002/*0902
Disallow: /*?*2&hubs_content
Disallow: /*?*ajs_event
Disallow: /*?*app
Disallow: /*?*attachment_id
Disallow: /*?*author
Disallow: /*?*bcpid
Disallow: /*?*bcpidpage
Disallow: /*?*cat
Disallow: /*?*controlsVisibleOnLoad
Disallow: /*?*country
Disallow: /*?*curator
Disallow: /*?*edition
Disallow: /*?*egotecpage
Disallow: /*?*fbclid
Disallow: /*?*hl
Disallow: /*?*hsCtaTracking
Disallow: /*?*hubs_signup-cta
Disallow: /*?*iframe
Disallow: /*?*iid
Disallow: /*?*industry
Disallow: /*?*inline-read-more
Disallow: /*?*kwp_4
Disallow: /*?*library
Disallow: /*?*limit
Disallow: /*?*linkId
Disallow: /*?*luicode
Disallow: /*?*offset
Disallow: /*?*omnil
Disallow: /*?*onwardjourney
Disallow: /*?*origin
Disallow: /*?*page
Disallow: /*?*PageSpeed
Disallow: /*?*plan
Disallow: /*?*poy-poll
Disallow: /*?*ref
Disallow: /*?*reviews_page
Disallow: /*?*scrape
Disallow: /*?*scriptPath
Disallow: /*?*source
Disallow: /*?*sr_source
Disallow: /*?*subscription
Disallow: /*?*ua
Disallow: /*?*utm
Disallow: /*?*utm_campaign
Disallow: /*?*utm_medium
Disallow: /*?*utm_source
Disallow: /*?*xid
Disallow: /*?bclid=
Disallow: /*?bcpid=
Disallow: /*?bctid=
Disallow: /*?EGOTECpage
Disallow: /*?hc_location
Disallow: /*?pagespeed
Disallow: /*?ref=
Disallow: /*?ref=binfind.com
Disallow: /*?sa=
Disallow: /*?search
Disallow: /feed
Disallow: /nextadvisor/search/*
Disallow: /page/*/?a_aid=
Disallow: /page/*/?egotecpage
Disallow: /page/*/?hc_location=
Disallow: /page/*/?iq_id=
Disallow: /page/*/?pcd=
Disallow: /page/*/?search=
Disallow: /search/?q=*
Disallow: /time_tout/*
Disallow: /wp-admin/*
Disallow: /wp-login/*
Disallow: /uncategorized
Disallow: /time_cover_hub

User-Agent: GPTBot
Disallow: /

Sitemap: https://time.com/news-sitemap.xml
Sitemap: https://time.com/personal-finance/sitemap.xml
Sitemap: https://time.com/shopping/sitemap.xml
Sitemap: https://time.com/video-sitemap.xml
Sitemap: https://time.com/coupons/sitemap.xml
",success,Group A
https://time.com/robots.txt,time.com,20240601000029,2024-06-01,https://web.archive.org/web/20240601000029/https://www.time.com/robots.txt,"User-Agent: *
Allow: /wp-admin/admin-ajax.php/
Disallow: /wp-admin/

User-Agent: Googlebot
Disallow: /?search*
Disallow: */munich/index_html*
Disallow: /*?__rmid___get___page
Disallow: /*?*__hsfp
Disallow: /*?*__hstc
Disallow: /*?*__rmid
Disallow: /*?*__rmidpage
Disallow: /*?*/*ref
Disallow: /*?*002/*0902
Disallow: /*?*2&hubs_content
Disallow: /*?*ajs_event
Disallow: /*?*app
Disallow: /*?*attachment_id
Disallow: /*?*author
Disallow: /*?*bcpid
Disallow: /*?*bcpidpage
Disallow: /*?*cat
Disallow: /*?*controlsVisibleOnLoad
Disallow: /*?*country
Disallow: /*?*curator
Disallow: /*?*edition
Disallow: /*?*egotecpage
Disallow: /*?*fbclid
Disallow: /*?*hl
Disallow: /*?*hsCtaTracking
Disallow: /*?*hubs_signup-cta
Disallow: /*?*iframe
Disallow: /*?*iid
Disallow: /*?*industry
Disallow: /*?*inline-read-more
Disallow: /*?*kwp_4
Disallow: /*?*library
Disallow: /*?*limit
Disallow: /*?*linkId
Disallow: /*?*luicode
Disallow: /*?*offset
Disallow: /*?*omnil
Disallow: /*?*onwardjourney
Disallow: /*?*origin
Disallow: /*?*page
Disallow: /*?*PageSpeed
Disallow: /*?*plan
Disallow: /*?*poy-poll
Disallow: /*?*ref
Disallow: /*?*reviews_page
Disallow: /*?*scrape
Disallow: /*?*scriptPath
Disallow: /*?*source
Disallow: /*?*sr_source
Disallow: /*?*subscription
Disallow: /*?*ua
Disallow: /*?*utm
Disallow: /*?*utm_campaign
Disallow: /*?*utm_medium
Disallow: /*?*utm_source
Disallow: /*?*xid
Disallow: /*?bclid=
Disallow: /*?bcpid=
Disallow: /*?bctid=
Disallow: /*?EGOTECpage
Disallow: /*?hc_location
Disallow: /*?pagespeed
Disallow: /*?ref=
Disallow: /*?ref=binfind.com
Disallow: /*?sa=
Disallow: /*?search
Disallow: /feed
Disallow: /nextadvisor/search/*
Disallow: /page/*/?a_aid=
Disallow: /page/*/?egotecpage
Disallow: /page/*/?hc_location=
Disallow: /page/*/?iq_id=
Disallow: /page/*/?pcd=
Disallow: /page/*/?search=
Disallow: /search/?q=*
Disallow: /time_tout/*
Disallow: /wp-admin/*
Disallow: /wp-login/*
Disallow: /uncategorized
Disallow: /time_cover_hub

User-Agent: GPTBot
Disallow: /

Sitemap: https://time.com/news-sitemap.xml
Sitemap: https://time.com/personal-finance/sitemap.xml
Sitemap: https://time.com/shopping/sitemap.xml
Sitemap: https://time.com/video-sitemap.xml
Sitemap: https://time.com/coupons/sitemap.xml
",success,Group A
https://time.com/robots.txt,time.com,20240701002331,2024-07-01,https://web.archive.org/web/20240701002331/https://time.com/robots.txt,"User-Agent: *
Allow: /wp-admin/admin-ajax.php/
Disallow: /wp-admin/

User-Agent: Googlebot
Disallow: /?search*
Disallow: */munich/index_html*
Disallow: /*?__rmid___get___page
Disallow: /*?*__hsfp
Disallow: /*?*__hstc
Disallow: /*?*__rmid
Disallow: /*?*__rmidpage
Disallow: /*?*/*ref
Disallow: /*?*002/*0902
Disallow: /*?*2&hubs_content
Disallow: /*?*ajs_event
Disallow: /*?*app
Disallow: /*?*attachment_id
Disallow: /*?*author
Disallow: /*?*bcpid
Disallow: /*?*bcpidpage
Disallow: /*?*cat
Disallow: /*?*controlsVisibleOnLoad
Disallow: /*?*country
Disallow: /*?*curator
Disallow: /*?*edition
Disallow: /*?*egotecpage
Disallow: /*?*fbclid
Disallow: /*?*hl
Disallow: /*?*hsCtaTracking
Disallow: /*?*hubs_signup-cta
Disallow: /*?*iframe
Disallow: /*?*iid
Disallow: /*?*industry
Disallow: /*?*inline-read-more
Disallow: /*?*kwp_4
Disallow: /*?*library
Disallow: /*?*limit
Disallow: /*?*linkId
Disallow: /*?*luicode
Disallow: /*?*offset
Disallow: /*?*omnil
Disallow: /*?*onwardjourney
Disallow: /*?*origin
Disallow: /*?*page
Disallow: /*?*PageSpeed
Disallow: /*?*plan
Disallow: /*?*poy-poll
Disallow: /*?*ref
Disallow: /*?*reviews_page
Disallow: /*?*scrape
Disallow: /*?*scriptPath
Disallow: /*?*source
Disallow: /*?*sr_source
Disallow: /*?*subscription
Disallow: /*?*ua
Disallow: /*?*utm
Disallow: /*?*utm_campaign
Disallow: /*?*utm_medium
Disallow: /*?*utm_source
Disallow: /*?*xid
Disallow: /*?bclid=
Disallow: /*?bcpid=
Disallow: /*?bctid=
Disallow: /*?EGOTECpage
Disallow: /*?hc_location
Disallow: /*?pagespeed
Disallow: /*?ref=
Disallow: /*?ref=binfind.com
Disallow: /*?sa=
Disallow: /*?search
Disallow: /feed
Disallow: /nextadvisor/search/*
Disallow: /page/*/?a_aid=
Disallow: /page/*/?egotecpage
Disallow: /page/*/?hc_location=
Disallow: /page/*/?iq_id=
Disallow: /page/*/?pcd=
Disallow: /page/*/?search=
Disallow: /search/?q=*
Disallow: /time_tout/*
Disallow: /wp-admin/*
Disallow: /wp-login/*
Disallow: /uncategorized
Disallow: /time_cover_hub

User-Agent: GPTBot
Disallow: /

Sitemap: https://time.com/news-sitemap.xml
Sitemap: https://time.com/personal-finance/sitemap.xml
Sitemap: https://time.com/shopping/sitemap.xml
Sitemap: https://time.com/video-sitemap.xml
Sitemap: https://time.com/coupons/sitemap.xml
",success,Group A
https://time.com/robots.txt,time.com,20240801000000,2024-08-01,https://web.archive.org/web/20240801000000/https://time.com/robots.txt,,"Error: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=15)",Group A
https://time.com/robots.txt,time.com,20240901000000,2024-09-01,https://web.archive.org/web/20240901000000/https://time.com/robots.txt,,"Error: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=15)",Group A
https://time.com/robots.txt,time.com,20241001001507,2024-10-01,https://web.archive.org/web/20241001001507/https://time.com/robots.txt,"User-Agent: *
Allow: /wp-admin/admin-ajax.php/
Disallow: /wp-admin/

User-Agent: Googlebot
Disallow: /?search*
Disallow: */munich/index_html*
Disallow: /*?__rmid___get___page
Disallow: /*?*__hsfp
Disallow: /*?*__hstc
Disallow: /*?*__rmid
Disallow: /*?*__rmidpage
Disallow: /*?*/*ref
Disallow: /*?*002/*0902
Disallow: /*?*2&hubs_content
Disallow: /*?*ajs_event
Disallow: /*?*app
Disallow: /*?*attachment_id
Disallow: /*?*author
Disallow: /*?*bcpid
Disallow: /*?*bcpidpage
Disallow: /*?*cat
Disallow: /*?*controlsVisibleOnLoad
Disallow: /*?*country
Disallow: /*?*curator
Disallow: /*?*edition
Disallow: /*?*egotecpage
Disallow: /*?*fbclid
Disallow: /*?*hl
Disallow: /*?*hsCtaTracking
Disallow: /*?*hubs_signup-cta
Disallow: /*?*iframe
Disallow: /*?*iid
Disallow: /*?*industry
Disallow: /*?*inline-read-more
Disallow: /*?*kwp_4
Disallow: /*?*library
Disallow: /*?*limit
Disallow: /*?*linkId
Disallow: /*?*luicode
Disallow: /*?*offset
Disallow: /*?*omnil
Disallow: /*?*onwardjourney
Disallow: /*?*origin
Disallow: /*?*page
Disallow: /*?*PageSpeed
Disallow: /*?*plan
Disallow: /*?*poy-poll
Disallow: /*?*ref
Disallow: /*?*reviews_page
Disallow: /*?*scrape
Disallow: /*?*scriptPath
Disallow: /*?*source
Disallow: /*?*sr_source
Disallow: /*?*subscription
Disallow: /*?*ua
Disallow: /*?*utm
Disallow: /*?*utm_campaign
Disallow: /*?*utm_medium
Disallow: /*?*utm_source
Disallow: /*?*xid
Disallow: /*?bclid=
Disallow: /*?bcpid=
Disallow: /*?bctid=
Disallow: /*?EGOTECpage
Disallow: /*?hc_location
Disallow: /*?pagespeed
Disallow: /*?ref=
Disallow: /*?ref=binfind.com
Disallow: /*?sa=
Disallow: /*?search
Disallow: /feed
Disallow: /nextadvisor/search/*
Disallow: /page/*/?a_aid=
Disallow: /page/*/?egotecpage
Disallow: /page/*/?hc_location=
Disallow: /page/*/?iq_id=
Disallow: /page/*/?pcd=
Disallow: /page/*/?search=
Disallow: /search/?q=*
Disallow: /time_tout/*
Disallow: /wp-admin/*
Disallow: /wp-login/*
Disallow: /uncategorized
Disallow: /time_cover_hub

User-Agent: GPTBot
Disallow: /

Sitemap: https://time.com/news-sitemap.xml
Sitemap: https://time.com/personal-finance/sitemap.xml
Sitemap: https://time.com/shopping/sitemap.xml
Sitemap: https://time.com/video-sitemap.xml
Sitemap: https://time.com/coupons/sitemap.xml
",success,Group A
https://time.com/robots.txt,time.com,20241101004249,2024-11-01,https://web.archive.org/web/20241101004249/https://time.com/robots.txt,"User-Agent: *
Allow: /wp-admin/admin-ajax.php/
Disallow: /wp-admin/

User-Agent: Googlebot
Disallow: /?search*
Disallow: */munich/index_html*
Disallow: /*?__rmid___get___page
Disallow: /*?*__hsfp
Disallow: /*?*__hstc
Disallow: /*?*__rmid
Disallow: /*?*__rmidpage
Disallow: /*?*/*ref
Disallow: /*?*002/*0902
Disallow: /*?*2&hubs_content
Disallow: /*?*ajs_event
Disallow: /*?*app
Disallow: /*?*attachment_id
Disallow: /*?*author
Disallow: /*?*bcpid
Disallow: /*?*bcpidpage
Disallow: /*?*cat
Disallow: /*?*controlsVisibleOnLoad
Disallow: /*?*country
Disallow: /*?*curator
Disallow: /*?*edition
Disallow: /*?*egotecpage
Disallow: /*?*fbclid
Disallow: /*?*hl
Disallow: /*?*hsCtaTracking
Disallow: /*?*hubs_signup-cta
Disallow: /*?*iframe
Disallow: /*?*iid
Disallow: /*?*industry
Disallow: /*?*inline-read-more
Disallow: /*?*kwp_4
Disallow: /*?*library
Disallow: /*?*limit
Disallow: /*?*linkId
Disallow: /*?*luicode
Disallow: /*?*offset
Disallow: /*?*omnil
Disallow: /*?*onwardjourney
Disallow: /*?*origin
Disallow: /*?*page
Disallow: /*?*PageSpeed
Disallow: /*?*plan
Disallow: /*?*poy-poll
Disallow: /*?*ref
Disallow: /*?*reviews_page
Disallow: /*?*scrape
Disallow: /*?*scriptPath
Disallow: /*?*source
Disallow: /*?*sr_source
Disallow: /*?*subscription
Disallow: /*?*ua
Disallow: /*?*utm
Disallow: /*?*utm_campaign
Disallow: /*?*utm_medium
Disallow: /*?*utm_source
Disallow: /*?*xid
Disallow: /*?bclid=
Disallow: /*?bcpid=
Disallow: /*?bctid=
Disallow: /*?EGOTECpage
Disallow: /*?hc_location
Disallow: /*?pagespeed
Disallow: /*?ref=
Disallow: /*?ref=binfind.com
Disallow: /*?sa=
Disallow: /*?search
Disallow: /feed
Disallow: /nextadvisor/search/*
Disallow: /page/*/?a_aid=
Disallow: /page/*/?egotecpage
Disallow: /page/*/?hc_location=
Disallow: /page/*/?iq_id=
Disallow: /page/*/?pcd=
Disallow: /page/*/?search=
Disallow: /search/?q=*
Disallow: /time_tout/*
Disallow: /wp-admin/*
Disallow: /wp-login/*
Disallow: /uncategorized
Disallow: /time_cover_hub

Sitemap: https://time.com/sitemap.xml
Sitemap: https://time.com/news-sitemap.xml
Sitemap: https://time.com/personal-finance/sitemap.xml
Sitemap: https://time.com/shopping/sitemap.xml
Sitemap: https://time.com/video-sitemap.xml
Sitemap: https://time.com/coupons/sitemap.xml
Sitemap: https://time.com/archive-sitemaps.xml
",success,Group A
https://time.com/robots.txt,time.com,20241201000000,2024-12-01,https://web.archive.org/web/20241201000000/https://time.com/robots.txt,,"Error: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=15)",Group A
https://time.com/robots.txt,time.com,20241231232432,2024-12-31,https://web.archive.org/web/20241231232432/https://time.com/robots.txt,"User-Agent: *
Allow: /wp-admin/admin-ajax.php/
Disallow: /wp-admin/

User-Agent: Googlebot
Disallow: /?search*
Disallow: */munich/index_html*
Disallow: /*?__rmid___get___page
Disallow: /*?*__hsfp
Disallow: /*?*__hstc
Disallow: /*?*__rmid
Disallow: /*?*__rmidpage
Disallow: /*?*/*ref
Disallow: /*?*002/*0902
Disallow: /*?*2&hubs_content
Disallow: /*?*ajs_event
Disallow: /*?*app
Disallow: /*?*attachment_id
Disallow: /*?*author
Disallow: /*?*bcpid
Disallow: /*?*bcpidpage
Disallow: /*?*cat
Disallow: /*?*controlsVisibleOnLoad
Disallow: /*?*country
Disallow: /*?*curator
Disallow: /*?*edition
Disallow: /*?*egotecpage
Disallow: /*?*fbclid
Disallow: /*?*hl
Disallow: /*?*hsCtaTracking
Disallow: /*?*hubs_signup-cta
Disallow: /*?*iframe
Disallow: /*?*iid
Disallow: /*?*industry
Disallow: /*?*inline-read-more
Disallow: /*?*kwp_4
Disallow: /*?*library
Disallow: /*?*limit
Disallow: /*?*linkId
Disallow: /*?*luicode
Disallow: /*?*offset
Disallow: /*?*omnil
Disallow: /*?*onwardjourney
Disallow: /*?*origin
Disallow: /*?*page
Disallow: /*?*PageSpeed
Disallow: /*?*plan
Disallow: /*?*poy-poll
Disallow: /*?*ref
Disallow: /*?*reviews_page
Disallow: /*?*scrape
Disallow: /*?*scriptPath
Disallow: /*?*source
Disallow: /*?*sr_source
Disallow: /*?*subscription
Disallow: /*?*ua
Disallow: /*?*utm
Disallow: /*?*utm_campaign
Disallow: /*?*utm_medium
Disallow: /*?*utm_source
Disallow: /*?*xid
Disallow: /*?bclid=
Disallow: /*?bcpid=
Disallow: /*?bctid=
Disallow: /*?EGOTECpage
Disallow: /*?hc_location
Disallow: /*?pagespeed
Disallow: /*?ref=
Disallow: /*?ref=binfind.com
Disallow: /*?sa=
Disallow: /*?search
Disallow: /feed
Disallow: /nextadvisor/search/*
Disallow: /page/*/?a_aid=
Disallow: /page/*/?egotecpage
Disallow: /page/*/?hc_location=
Disallow: /page/*/?iq_id=
Disallow: /page/*/?pcd=
Disallow: /page/*/?search=
Disallow: /search/?q=*
Disallow: /time_tout/*
Disallow: /wp-admin/*
Disallow: /wp-login/*
Disallow: /uncategorized
Disallow: /time_cover_hub

Sitemap: https://time.com/sitemap.xml
Sitemap: https://time.com/news-sitemap.xml
Sitemap: https://time.com/personal-finance/sitemap.xml
Sitemap: https://time.com/shopping/sitemap.xml
Sitemap: https://time.com/video-sitemap.xml
Sitemap: https://time.com/coupons/sitemap.xml
Sitemap: https://time.com/archive-sitemaps.xml
",success,Group A
https://time.com/robots.txt,time.com,20250201000000,2025-02-01,https://web.archive.org/web/20250201000000/https://time.com/robots.txt,,"Error: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=15)",Group A
https://time.com/robots.txt,time.com,20250301043008,2025-03-01,https://web.archive.org/web/20250301043008/https://time.com/robots.txt,"User-Agent: *
Allow: /wp-admin/admin-ajax.php/
Disallow: /wp-admin/

User-Agent: Googlebot
Disallow: /?search*
Disallow: */munich/index_html*
Disallow: /*?__rmid___get___page
Disallow: /*?*__hsfp
Disallow: /*?*__hstc
Disallow: /*?*__rmid
Disallow: /*?*__rmidpage
Disallow: /*?*/*ref
Disallow: /*?*002/*0902
Disallow: /*?*2&hubs_content
Disallow: /*?*ajs_event
Disallow: /*?*app
Disallow: /*?*attachment_id
Disallow: /*?*author
Disallow: /*?*bcpid
Disallow: /*?*bcpidpage
Disallow: /*?*cat
Disallow: /*?*controlsVisibleOnLoad
Disallow: /*?*country
Disallow: /*?*curator
Disallow: /*?*edition
Disallow: /*?*egotecpage
Disallow: /*?*fbclid
Disallow: /*?*hl
Disallow: /*?*hsCtaTracking
Disallow: /*?*hubs_signup-cta
Disallow: /*?*iframe
Disallow: /*?*iid
Disallow: /*?*industry
Disallow: /*?*inline-read-more
Disallow: /*?*kwp_4
Disallow: /*?*library
Disallow: /*?*limit
Disallow: /*?*linkId
Disallow: /*?*luicode
Disallow: /*?*offset
Disallow: /*?*omnil
Disallow: /*?*onwardjourney
Disallow: /*?*origin
Disallow: /*?*page
Disallow: /*?*PageSpeed
Disallow: /*?*plan
Disallow: /*?*poy-poll
Disallow: /*?*ref
Disallow: /*?*reviews_page
Disallow: /*?*scrape
Disallow: /*?*scriptPath
Disallow: /*?*source
Disallow: /*?*sr_source
Disallow: /*?*subscription
Disallow: /*?*ua
Disallow: /*?*utm
Disallow: /*?*utm_campaign
Disallow: /*?*utm_medium
Disallow: /*?*utm_source
Disallow: /*?*xid
Disallow: /*?bclid=
Disallow: /*?bcpid=
Disallow: /*?bctid=
Disallow: /*?EGOTECpage
Disallow: /*?hc_location
Disallow: /*?pagespeed
Disallow: /*?ref=
Disallow: /*?ref=binfind.com
Disallow: /*?sa=
Disallow: /*?search
Disallow: /feed
Disallow: /nextadvisor/search/*
Disallow: /page/*/?a_aid=
Disallow: /page/*/?egotecpage
Disallow: /page/*/?hc_location=
Disallow: /page/*/?iq_id=
Disallow: /page/*/?pcd=
Disallow: /page/*/?search=
Disallow: /search/?q=*
Disallow: /time_tout/*
Disallow: /wp-admin/*
Disallow: /wp-login/*
Disallow: /uncategorized
Disallow: /time_cover_hub

Sitemap: https://time.com/sitemap.xml
Sitemap: https://time.com/news-sitemap.xml
Sitemap: https://time.com/personal-finance/sitemap.xml
Sitemap: https://time.com/shopping/sitemap.xml
Sitemap: https://time.com/video-sitemap.xml
Sitemap: https://time.com/coupons/sitemap.xml
Sitemap: https://time.com/archive-sitemaps.xml
",success,Group A
https://www.spiegel.de/robots.txt,www.spiegel.de,20230601000000,2023-06-01,https://web.archive.org/web/20230601000000/https://www.spiegel.de/robots.txt,,"Error: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=15)",Group A
https://www.spiegel.de/robots.txt,www.spiegel.de,20230701000000,2023-07-01,https://web.archive.org/web/20230701000000/https://www.spiegel.de/robots.txt,,"Error: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=15)",Group A
https://www.spiegel.de/robots.txt,www.spiegel.de,20230801000000,2023-08-01,https://web.archive.org/web/20230801000000/https://www.spiegel.de/robots.txt,,"Error: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=15)",Group A
https://www.spiegel.de/robots.txt,www.spiegel.de,20230901000000,2023-09-01,https://web.archive.org/web/20230901000000/https://www.spiegel.de/robots.txt,,"Error: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=15)",Group A
https://www.spiegel.de/robots.txt,www.spiegel.de,20230930234132,2023-09-30,https://web.archive.org/web/20230930234132/https://www.spiegel.de/robots.txt,"User-agent: *
Allow: /
Disallow: /*CR-Dokumentation.pdf$
Disallow: /gutscheine/suche?
Disallow: /gutscheine/*?code=*
Disallow: /gutscheine/*&code=*

User-agent: GPTBot
Disallow: /

User-agent: CCBot
Disallow: /

User-agent: ia_archiver
Disallow: /

User-Agent: omgili
Disallow: /

User-Agent: omgilibot
Disallow: /

User-agent: Baiduspider
Disallow: /

Sitemap: https://www.spiegel.de/sitemaps/news-de.xml
Sitemap: https://www.spiegel.de/sitemaps/videos/sitemap.xml
Sitemap: https://www.spiegel.de/plus/sitemap.xml
Sitemap: https://www.spiegel.de/sitemap.xml
Sitemap: https://www.spiegel.de/gutscheine/sitemap.xml

# Legal notice: spiegel.de expressly reserves the right to use its content for commercial text and data mining (§ 44b Urheberrechtsgesetz).
# The use of robots or other automated means to access spiegel.de or collect or mine data without the express permission of spiegel.de is strictly prohibited.
# spiegel.de may, in its discretion, permit certain automated access to certain spiegel.de pages,
# If you would like to apply for permission to crawl spiegel.de, collect or use data, please email syndication@spiegel.de",success,Group A
